seedling_tag,block_id_plot_id,cohort,quadrant,date,tree_sp,status,environment,microsite,diameter_mm,height_cm,ground_bare,ground_ash,ground_litt,ground_rock,ground_basal,ground_wood,ground_other,ground_total,cover_tree,cover_shrub,cover_forb,cover_gram,cover_fern,cover_lupin,shrub_1_cover,shrub_2_cover,shrub_3_cover,shrub_4_cover,shrub_2m_cover,cover_total,shrub_1_sp,shrub_2_sp,shrub_3_sp,shrub_4_sp,shrub_2m_sp,notes,qaqc_done,qaqc_notes,order,paper,collection,square_number,tree_species,qaqc,live_status_spring2024,newgrowth_mm,duplicate,recorder,live_status_spring2024_dnf_did_not_find,new_growth_cm,genetics,dup_id
1335,REMO-PLANT-39,NA,NW,NA,SEGI,NA,Open,0,3.6,20.4,80,0,5,NA,NA,15,0,NA,0,20,55,0,0,0,20,0,0,0,45,70,CEIN,NONE,NONE,NONE,CEIN,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,0.5,NONLOC,NA
25,REMO-PLANT-41,NA,SE,NA,SEGI,NA,Open,0,4,17.4,10,0,50,0,NA,0,40,NA,NA,20,0,0,0,0,NA,20,0,0,10,20,SEGI,SAME,NONE,NONE,SAME,NA,TRUE,"shrub cover 20% but shrub species only T, changed to 20%",NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,3,NONLOC,NA
203,REMO-PLANT-42,NA,SE,NA,PIXX,NA,Open,0,2.7,13.9,85,0,15,NA,NA,NA,0,NA,0,20,NA,0,0,0,15,5,0,0,20,20,CEIN,CECO,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,1.9,NA,NA
383,REMO-PLANT-45,NA,NW,NA,PIXX,NA,Clump (Overtopped),0,4,19.2,30,0,65,0,NA,0,5,NA,5,20,0,0,0,0,20,5,0,0,40,25,CEPA,SEGI,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,4.1,NA,NA
3151,REMO-PLANT-45,NA,NE,NA,SEGI,NA,Clump,0,2.8,11.6,30,0,70,0,NA,0,0,NA,NA,20,30,0,0,0,20,0,0,0,25,50,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,1.8,NA,NA
3180,REMO-PLANT-45,NA,NE,NA,SEGI,NA,Clump (Overtopped),0,3.5,12.4,60,0,40,0,NA,0,0,NA,NA,20,35,0,0,0,20,0,0,0,25,45,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,4.2,NA,NA
135,REMO-PLANT-46,NA,SE,NA,SEGI,NA,Clump (Overtopped),0,5.4,23.3,50,0,40,0,NA,0,10,NA,NA,20,35,0,20,15,15,10,NA,0,60,60,CEPA,RULE,PIPOJE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,4.4,NA,NA
1340,REMO-PLANT-48,NA,NW,NA,SEGI,NA,Open,0,3.6,14.6,70,0,10,0,NA,0,20,NA,0,20,0,0,20,0,15,5,0,0,5,35,CEPA,SAME,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,2.9,NA,NA
3120,REMO-PLANT-50,NA,NE,NA,PILA,NA,Clump,0,3.4,17.1,65,0,30,NA,NA,5,0,NA,0,20,0,0,0,0,5,15,0,0,55,20,CEPA,CEIN,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,3,NA,NA
3132,REMO-PLANT-50,NA,NE,NA,SEGI,NA,Overtopped,0,2.8,12.2,60,0,40,NA,NA,NA,0,NA,0,20,0,0,0,0,20,0,0,0,80,20,CEIN,NONE,NONE,NONE,CEIN,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,1.9,NA,NA
4678,REMO-PLANT-04,NA,NE,NA,PIPOJE,NA,Clump (Overtopped),0,3.7,14.5,95,0,5,0,NA,0,NA,NA,NA,25,5,0,0,NA,25,NA,0,0,70,30,CEIN,PIPOJE,NONE,NONE,ROBR,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,6,NA,NA
4685,REMO-PLANT-04,NA,NW,NA,SEGI,NA,NA,log,3.6,15.7,50,0,50,NA,NA,0,0,NA,0,25,40,0,0,0,25,0,0,0,30,65,ROBR,NONE,NONE,NONE,ROBR,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,0.5,NA,NA
3009,REMO-PLANT-07,NA,SE,NA,PIXX,NA,Open,0,3.5,16,20,0,80,NA,NA,NA,0,NA,0,25,35,0,0,0,25,0,0,0,15,60,CEIN,NONE,NONE,NONE,COCO,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,2.8,NA,NA
4140,REMO-PLANT-10,NA,SW,NA,PIPOJE,NA,Clump (Overtopped),0,3.4,14.6,70,0,25,5,NA,0,NA,NA,NA,25,5,NA,0,0,NA,NA,25,0,30,30,PIPOJE,SEGI,CEIN,NONE,CEIN,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,3.5,NA,NA
4133,REMO-PLANT-10,NA,SE,NA,PIPOJE,NA,Overtopped,log,3.9,17,55,0,20,NA,NA,25,0,NA,NA,25,NA,0,0,0,NA,25,0,0,10,25,SEGI,RULE,NONE,NONE,RULE,COVERED BY WOOD,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,4.8,NA,NA
4184,REMO-PLANT-10,NA,NA,NA,SEGI,NA,NA,fallen tree,3.8,13.5,95,0,5,0,NA,0,0,NA,NA,25,5,0,0,0,NA,25,0,0,30,30,SEGI,CEIN,NONE,NONE,CEIN,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,3.2,NA,NA
4346,REMO-PLANT-14,NA,NE,NA,SEGI,NA,Clump (Overtopped),0,2.6,9.7,80,0,15,NA,NA,5,0,NA,NA,25,NA,0,0,0,NA,25,0,0,45,25,SEGI,CEPA,NONE,NONE,CEPA,"VERY SAD, DEAD TOP",TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,0.7,LOC,NA
3107,REMO-PLANT-16,NA,SE,NA,SEGI,NA,Clump,0,4.9,30.2,70,0,20,0,NA,10,0,NA,NA,25,0,0,0,0,NA,25,0,0,15,25,SEGI,CEPA,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,3.6,NONLOC,NA
3069,REMO-PLANT-16,NA,SE,NA,PIPOJE,NA,Overtopped,0,3.9,13.3,60,0,30,0,NA,10,0,NA,0,25,NA,0,0,0,25,0,0,0,50,25,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,6.1,NA,NA
1372,REMO-PLANT-17,NA,NW,NA,SEGI,NA,Open,0,2.3,9.8,15,0,5,0,NA,10,0,NA,0,25,0,0,0,0,25,0,0,0,75,25,CEPA,NONE,NONE,NONE,CEPA,SAD,TRUE,ground cover total is 30%,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,2.1,NA,NA
1432,REMO-PLANT-17,NA,SE,NA,PILA,NA,Overtopped,0,2.8,19.7,85,0,15,0,0,NA,0,NA,0,25,0,0,0,0,25,0,0,0,90,25,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,5.6,NA,NA
4618,REMO-PLANT-18,NA,SW,NA,SEGI,NA,Clump,0,2.3,16.1,70,0,10,5,NA,15,0,NA,NA,25,NA,0,0,0,NA,10,10,NA,25,25,RULE,CEPA,CEIN,ROBR,CEIN,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,1.6,NA,NA
156,REMO-PLANT-19,NA,SE,NA,PILA,NA,Open,0,3.6,15,90,0,10,0,NA,NA,0,NA,0,25,0,0,0,0,15,10,0,0,55,25,ROBR,CEPA,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,3.9,NA,NA
4460,REMO-PLANT-19,NA,SE,NA,SEGI,NA,NA,0,2.1,5,85,NA,10,0,NA,5,0,NA,0,25,NA,0,0,0,20,10,0,0,30,25,ROBR,CEPA,NONE,NONE,ROBR,"SAD, DEAD TOP",TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,1.3,LOC,NA
3144,REMO-PLANT-25,NA,NA,NA,PIPOJE,NA,Overtopped,0,3.5,17.3,90,NA,10,NA,NA,0,0,NA,0,25,0,0,0,0,25,0,0,0,85,25,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,5.3,NA,NA
3194,REMO-PLANT-33,NA,NW,NA,SEGI,NA,Clump,0,3.6,12.4,55,0,40,5,0,0,0,100,NA,25,25,0,0,0,NA,25,0,0,60,50,SEGI,CEIN,NONE,NONE,CEIN,SAD,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,1.9,NA,NA
3193,REMO-PLANT-33,NA,NW,NA,SEGI,NA,Clump,0,3.5,8.2,55,0,40,5,0,0,0,100,NA,25,25,0,0,0,NA,25,0,0,60,50,SEGI,CEIN,NONE,NONE,CEIN,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,3.5,NA,NA
4380,REMO-PLANT-34,NA,SW,NA,SEGI,NA,Open,0,3.2,17.5,95,0,5,NA,NA,0,0,NA,0,25,35,0,0,0,25,0,0,0,10,45,CEPA,NONE,NONE,NONE,CEPA,DEAD TOP; ASTERISK IN NEW GROWTH,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,2.5,NA,NA
4378,REMO-PLANT-37,NA,SW,NA,SEGI,NA,Clump (Overtopped),depression,2.2,9.6,80,0,10,NA,NA,0,10,NA,NA,25,10,0,0,0,NA,20,10,0,75,25,SEGI,CEIN,CEPA,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,D,NA,NA,NA,NA,0,LOC,NA
4376,REMO-PLANT-37,NA,SW,NA,SEGI,NA,Clump (Overtopped),depression,3.3,10.9,80,0,15,0,NA,0,5,NA,0,25,10,0,0,0,20,5,0,0,75,30,CEIN,CEPA,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,2.6,LOC,NA
4353,REMO-PLANT-37,NA,SE,NA,SEGI,NA,Overtopped,0,2.8,13.1,90,0,10,NA,NA,NA,0,NA,0,25,15,0,0,0,25,0,0,0,40,35,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,3.4,LOC,NA
4181,REMO-PLANT-37,NA,NW,NA,SEGI,NA,Open,0,1.6,6,70,0,30,NA,NA,0,0,NA,0,25,NA,0,0,0,15,10,0,0,30,25,CECO,ROBR,NONE,NONE,CECO,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,D,NA,NA,NA,NA,0,LOC,NA
14,REMO-PLANT-38,NA,SE,NA,PILA,NA,Overtopped,0,3.5,25.5,90,0,10,0,NA,0,NA,NA,0,25,5,NA,0,0,25,0,0,0,25,30,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,6.6,NA,NA
23,REMO-PLANT-41,NA,SE,NA,SEGI,NA,Overtopped,0,4.5,15.8,40,10,40,5,NA,0,5,NA,0,25,0,0,0,0,25,0,0,0,10,25,SAME,NONE,NONE,NONE,SAME,SENSOR,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,3.5,NONLOC,NA
24,REMO-PLANT-41,NA,SE,NA,SEGI,NA,Overtopped,0,4.5,24.2,70,5,20,5,NA,0,NA,NA,0,25,5,0,0,0,25,0,0,0,5,30,SAME,NONE,NONE,NONE,SAME,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,5.9,NONLOC,NA
385,REMO-PLANT-45,NA,NW,NA,PILA,NA,Clump (Overtopped),0,3.1,20.5,30,0,60,0,NA,0,10,NA,10,25,0,0,0,0,25,10,0,0,50,35,CEPA,SEGI,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,6,NA,NA
3027,REMO-PLANT-45,NA,SE,NA,SEGI,NA,Clump,0,3.5,19.1,70,0,15,0,NA,0,15,NA,0,25,90,0,0,0,10,15,NA,0,10,90,ROBR,SAME,RULE,NONE,ROBR,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,7,NA,NA
3028,REMO-PLANT-45,NA,SE,NA,SEGI,NA,Clump,depression,3.8,14.7,75,0,10,0,NA,0,15,NA,0,25,95,0,0,0,10,15,0,0,5,95,ROBR,SAME,NONE,NONE,SAME,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,5,NA,NA
3029,REMO-PLANT-45,NA,SE,NA,SEGI,NA,Clump,0,4,16,85,0,15,0,NA,0,0,NA,NA,25,55,0,0,0,25,NA,0,0,30,80,SAME,RULE,NONE,NONE,SAME,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,5.4,NA,NA
3032,REMO-PLANT-45,NA,SE,NA,SEGI,NA,Clump,depression,3.7,12.3,60,0,20,0,NA,NA,20,NA,0,25,30,0,0,0,20,5,NA,0,25,50,SAME,ROBR,RULE,NONE,SAME,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,2.6,NA,NA
149,REMO-PLANT-46,NA,NA,NA,SEGI,NA,Overtopped,0,5.6,25.1,50,0,45,0,NA,5,NA,NA,5,25,15,5,0,10,25,5,0,0,10,60,CEPA,SEGI,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,2.1,NA,NA
182,REMO-PLANT-46,NA,SE,NA,SEGI,NA,Open,0,5.7,25,50,0,45,0,NA,NA,5,NA,0,25,25,0,20,5,5,0,0,0,75,30,CEPA,NONE,NONE,NONE,LUPIN,PLUG EXPOSED,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,4.7,NA,NA
1324,REMO-PLANT-48,NA,SW,NA,SEGI,NA,Clump (Overtopped),0,2.5,14,65,0,0,5,NA,0,30,NA,NA,25,NA,0,NA,0,25,NA,0,0,25,25,CEPA,SEGI,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,1.5,NA,NA
467,REMO-PLANT-50,NA,SE,NA,PIPOJE,NA,Clump (Overtopped),shrub,3.9,14.3,40,NA,60,0,NA,0,0,NA,NA,25,5,0,0,0,15,10,0,0,40,25,CEPA,CEIN,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,7.2,NA,NA
4677,REMO-PLANT-04,NA,NE,NA,PIPOJE,NA,Clump (Overtopped),0,3.5,16.6,95,0,5,0,NA,0,NA,NA,NA,30,5,0,0,NA,30,NA,0,0,70,35,CEIN,PIPOJE,NONE,NONE,ROBR,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,4.4,NA,NA
430,REMO-PLANT-07,NA,SE,NA,PIXX,NA,Overtopped,0,2.5,13.5,20,0,75,0,NA,5,0,NA,0,30,25,0,NA,0,10,20,0,0,15,55,ROBR,COCO,NONE,NONE,COCO,Y WITH 431 SPLIT PLUG,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,2.7,NA,NA
431,REMO-PLANT-07,NA,SE,NA,PIXX,NA,Overtopped,0,3.6,15.7,20,0,75,0,NA,5,0,NA,0,30,25,0,NA,0,10,20,0,0,15,55,ROBR,COCO,NONE,NONE,COCO,Y WITH 430 SPLIT PLUG,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,4.3,NA,NA
432,REMO-PLANT-07,NA,SE,NA,PIXX,NA,Overtopped,0,3.4,14.4,65,0,30,0,0,5,0,100,0,30,10,0,30,0,30,0,0,0,5,60,ROBR,NONE,NONE,NONE,COCO,20% FERN IN 2M,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,2.8,NA,NA
4136,REMO-PLANT-10,NA,SE,NA,PIXX,NA,Overtopped,0,2.7,12.1,55,NA,30,15,NA,0,NA,NA,0,30,NA,0,0,0,30,0,0,0,30,30,RULE,NONE,NONE,NONE,ROBR,VERY SAD,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,0,NA,NA
274,REMO-PLANT-11,NA,SE,NA,SEGI,NA,Overtopped,0,2,9,85,0,15,0,NA,NA,0,NA,0,30,15,0,0,0,30,0,0,0,30,45,CONU,NONE,NONE,NONE,CONU,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,0.7,NA,NA
1310,REMO-PLANT-13,NA,SW,NA,PIPOJE,NA,Open,0,3.6,15.5,15,0,80,0,NA,5,0,NA,5,30,0,0,0,0,5,30,0,0,15,35,SEGI,CEPA,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,3.4,NA,NA
4345,REMO-PLANT-14,NA,NE,NA,SEGI,NA,Open,0,3.6,11.2,90,0,5,5,NA,0,0,NA,0,30,0,0,0,0,25,10,0,0,35,30,CEPA,CHFO,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,2.9,LOC,NA
3068,REMO-PLANT-16,NA,SE,NA,PIPOJE,NA,NA,0,3.7,12.4,70,0,25,NA,NA,NA,5,NA,0,30,0,0,0,0,30,0,0,0,60,30,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,5.4,NA,NA
405,REMO-PLANT-17,NA,NE,NA,PIXX,NA,Open,0,2.9,18.4,25,5,5,0,NA,15,0,NA,0,30,0,0,0,0,30,0,0,0,50,30,CEPA,NONE,NONE,NONE,CEPA,VERY SAD,TRUE,ground cover total is 50%,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,0,NA,NA
4651,REMO-PLANT-18,NA,SW,NA,SEGI,NA,Clump (Overtopped),0,4.2,11.3,70,0,20,10,NA,NA,0,NA,NA,30,NA,0,0,NA,NA,30,0,0,20,30,SEGI,RULE,NONE,NONE,RULE,rule,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,3,NA,NA
4623,REMO-PLANT-18,NA,SW,NA,SEGI,NA,Clump (Overtopped),0,2.9,11.5,65,0,15,10,NA,10,0,NA,NA,30,5,0,0,NA,30,NA,0,0,20,30,RULE,SEGI,NONE,NONE,RULE,rule,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,3.6,NA,NA
4403,REMO-PLANT-19,NA,NW,NA,SEGI,NA,Clump,shrub,1.2,6.9,50,0,45,5,NA,NA,0,NA,0,30,0,0,0,0,20,10,0,0,95,30,ROBR,CEPA,NONE,NONE,ROBR,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,D,NA,NA,NA,NA,0,LOC,NA
167,REMO-PLANT-19,NA,SE,NA,SEGI,NA,Clump (Overtopped),0,2.1,9.1,85,0,15,0,NA,NA,NA,NA,NA,30,0,0,0,0,25,5,NA,0,50,30,CEPA,ROBR,SEGI,NONE,CEPA,"VERY SAD, DEAD TOP",TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,0.8,LOC,NA
4468,REMO-PLANT-19,NA,SE,NA,SEGI,NA,Clump,0,2.5,8.5,40,0,10,0,0,NA,0,NA,0,30,0,0,0,0,25,10,0,0,30,30,ROBR,CEPA,NONE,NONE,ROBR,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,D,NA,NA,NA,NA,0,LOC,NA
4370,REMO-PLANT-37,NA,SW,NA,SEGI,NA,Open,0,2.8,16.1,75,0,10,10,0,5,0,100,0,30,0,0,0,0,30,0,0,0,70,30,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,1.5,LOC,NA
1391,REMO-PLANT-39,NA,NE,NA,PIPOJE,NA,Clump,0,2.7,12,95,0,NA,0,0,5,0,NA,0,30,40,0,0,0,5,5,20,0,75,65,CEIN,CEPA,CECO,NONE,CEIN,SHRUBBY,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,3.8,NA,NA
1383,REMO-PLANT-39,NA,NE,NA,PIPOJE,NA,Clump,0,3.7,17.1,100,0,NA,NA,0,0,0,NA,0,30,35,0,0,0,5,30,0,0,75,65,CEIN,CECO,NONE,NONE,CEIN,SHRUB,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,5.8,NA,NA
239,REMO-PLANT-46,NA,NW,NA,SEGI,NA,Overtopped,0,5.8,21,85,0,15,0,NA,NA,0,NA,NA,30,30,0,0,0,30,NA,0,0,60,45,CEPA,SEGI,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,1.1,NA,NA
103,REMO-PLANT-46,NA,NW,NA,SEGI,NA,Clump (Overtopped),0,3.2,29.4,70,0,20,0,NA,10,0,NA,NA,30,5,0,0,20,15,15,NA,0,50,50,CECO,CEPA,SEGI,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,2.1,NA,NA
3119,REMO-PLANT-50,NA,NE,NA,PILA,NA,Clump (Overtopped),0,3,16.3,65,0,30,5,NA,NA,0,NA,0,30,0,0,0,0,30,0,0,0,55,30,CEIN,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,4.4,NA,NA
461,REMO-PLANT-50,NA,SE,NA,SEGI,NA,Clump,0,2.3,10.2,70,0,30,0,NA,0,0,NA,0,30,NA,0,0,0,30,0,0,0,45,30,CEIN,NONE,NONE,NONE,CEIN,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,3.1,NA,NA
378,REMO-PLANT-50,NA,SW,NA,PILA,NA,Clump (Overtopped),shrub,3.2,15,40,0,60,NA,NA,0,0,NA,0,30,0,0,0,0,30,0,0,0,95,30,CEIN,NONE,NONE,NONE,CEIN,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,5.4,NA,NA
4150,REMO-PLANT-06,NA,NW,NA,PIPOJE,NA,Overtopped,0,4.7,13.6,65,0,25,5,NA,5,0,NA,0,35,5,0,0,0,35,0,0,0,45,35,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,2.6,NA,NA
275,REMO-PLANT-11,NA,SE,NA,SEGI,NA,Clump (Overtopped),0,2,8,85,0,15,0,NA,NA,0,NA,0,35,50,0,0,0,35,0,0,0,25,85,CONU,NONE,NONE,NONE,CONU,on S transect line - between E and W quadrants,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,0.7,NA,NA
484,REMO-PLANT-16,NA,NA,NA,SEGI,NA,Clump,0,4.7,25.3,25,0,70,0,NA,5,0,NA,NA,35,5,0,0,0,15,0,0,0,45,35,CEPA,NONE,NONE,NONE,CEPA,SHRUBS,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,0.8,NONLOC,NA
195,REMO-PLANT-19,NA,SE,NA,SEGI,NA,Clump,depression,3.3,13.2,80,0,15,NA,NA,0,5,NA,NA,35,0,0,0,0,35,NA,0,0,60,35,CEPA,SEGI,NONE,NONE,CEPA,"VERY SAD, DEAD TOP",TRUE,"listed as tag 195, duplicate tag. unclear what seedling",NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,0.3,LOC,could be 116
4434,REMO-PLANT-19,NA,NE,NA,SEGI,NA,Open,0,3.4,11.3,75,0,25,0,0,0,0,100,0,35,0,0,0,0,25,10,0,0,40,35,CEPA,ROBR,NONE,NONE,CEPA,"SAD, DEAD TOP",TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,1.1,LOC,NA
200,REMO-PLANT-19,NA,SE,NA,SEGI,NA,Clump (Overtopped),0,3.6,16.5,65,0,15,5,NA,0,20,NA,0,35,0,NA,0,0,35,0,0,0,60,35,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,1.7,LOC,NA
157,REMO-PLANT-19,NA,SE,NA,PILA,NA,Overtopped,0,4,16.7,75,0,25,0,NA,0,NA,NA,0,35,0,0,0,0,20,20,0,0,50,35,CEPA,ROBR,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,6.1,NA,NA
4444,REMO-PLANT-19,NA,SE,NA,SEGI,NA,Clump (Overtopped),0,3.1,13.2,70,0,10,0,NA,0,20,NA,5,35,0,0,0,0,35,NA,5,0,35,40,ROBR,CEPA,SEGI,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,2.2,LOC,NA
4441,REMO-PLANT-19,NA,SE,NA,PIXX,NA,Overtopped,0,4.6,19,80,0,10,0,NA,NA,10,NA,0,35,0,0,0,0,30,10,0,0,40,35,CEPA,ROBR,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,7.1,NA,NA
161,REMO-PLANT-19,NA,SE,NA,SEGI,NA,Overtopped,0,4.5,13.2,55,0,35,NA,NA,0,10,NA,0,35,0,0,0,0,35,0,0,0,60,35,CEPA,NONE,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,0.4,LOC,NA
164,REMO-PLANT-19,NA,SE,NA,PIXX,NA,Overtopped,0,3,8.4,75,NA,25,0,NA,0,0,NA,5,35,0,0,0,0,35,5,0,0,20,40,CEPA,SEGI,NONE,NONE,CEPA,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,D,NA,NA,NA,NA,0,NA,NA
3034,REMO-PLANT-25,NA,NE,NA,SEGI,NA,Clump (Overtopped),0,3.9,14.6,70,NA,20,NA,NA,10,NA,NA,0,35,0,0,0,0,35,0,0,0,30,35,CEIN,NONE,NONE,NONE,CEIN,NA,TRUE,NA,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,0.9,NA,NA
3014,REMO-PLANT-27,NA,SW,NA,SEGI,NA,Overtopped,0,4.4,28.5,75,0,25,0,0,0,0,100,0,35,100,0,0,0,35,0,0,0,45,100,CEPA,NONE,NONE,NONE,CEPA,DEAD TOP,TRUE,1314 on datasheet?,NA,NA,spring2024,NA,NA,NA,L,NA,NA,NA,NA,0,LOC,NA
